0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
-2.6420257	-0.8130272	-1.3839236	3.6806223	-0.46458334	-1.4503797	0.7646701	0.05985862	-0.94140947	1.8167009	0.7072421	-1.6620791	-0.6811335	-1.6837211	0.1308896	0.07645647	-0.046213657	-2.0765002	-3.3666232	-0.00878872	-1.9560477	-2.1632602	2.5562162	4.1480412	-1.0534165	-0.71581966	2.244527	-1.6814644	-0.9952928	-2.7089741	0.70135176	0.84265137	-1.2774545	-1.6147716	-0.6509974	1.8811374	-0.92159	-1.6027715	-0.14780152	-1.1776043	0.95371825	-2.6160724	0.73769546	2.2218604	-1.7963102	-2.3252451	1.5123839	-0.51416695	-2.2199593	-0.4076545	-0.10818087	1.174159	-2.3264358	-1.9210478	1.20127	1.2919352	-1.4486928	1.9645097	2.3970535	0.69096565	-1.5335913	-0.24481119	-2.5820904	-1.9855186
1.228429	-0.5155346	-2.8331141	1.1761978	1.2465	0.6640786	-1.3675554	2.8374124	-0.39099443	1.1550374	-0.87925404	1.7426656	-0.9091329	-0.28557485	-2.6872518	0.47318047	-3.1207669	0.26698247	-1.5388539	0.65154016	-1.3301417	-1.0276203	3.1564999	-2.2960052	-1.3754947	-0.6569778	1.5601672	-0.06515393	-2.9916866	-2.8508513	2.672632	1.832715	-0.9549942	-1.7870787	-0.1610471	0.23709884	1.6107823	0.7495743	1.1859667	0.21698843	0.46845794	1.2542948	-1.0982515	0.8191479	-0.79915625	-0.9489946	-2.4579878	-0.0602742	-1.7901851	0.36211345	-1.9112043	2.1034932	-1.0969725	-1.354248	0.92089474	-1.6413366	0.27371255	-1.4005582	1.2255144	-0.3818959	-1.5251546	-0.9228829	-3.9436035	0.74414384
-1.201453	-0.40655494	0.95287895	2.0960076	-0.32843927	-1.1590905	-4.04412	3.3734145	2.7670982	2.492227	0.84648067	1.25251	2.741759	1.23277	-1.1691756	-1.0465854	-1.3170137	0.7724552	-0.41393661	-0.94376016	0.21064797	0.14603338	5.3159885	2.7350707	-0.09393754	-4.330341	0.93214446	3.9903266	-2.3926241	2.6216767	-1.5693215	-1.1526968	1.1171801	1.9353793	-2.7934313	0.7421642	0.009752478	-2.2826402	-2.666374	2.4863112	-2.211818	5.4242263	0.61234146	-0.7980874	2.2284908	-0.5425695	-0.26258063	-0.61251295	1.104661	1.6564397	2.334929	-0.09572294	-1.8288248	-2.9513636	-1.5038191	-0.31245646	-0.799653	3.899025	0.90032136	-0.16170686	0.9302971	-3.391057	-2.4946885	2.0218601
-1.485067	0.5207158	2.253274	1.3524506	-1.2118576	-0.25952157	2.0152612	-0.8173014	2.1269126	1.0688951	-0.8080302	-0.71907645	-2.7148833	-2.2873347	-0.66368353	-1.7471242	1.8576951	0.7053035	-0.16560769	-2.1210272	2.8183618	1.0929298	2.4427938	2.1620123	-0.37629813	0.6338875	0.151741	0.04995218	1.9309795	-0.104099125	-1.2624269	0.36482027	-1.9729587	-1.4798903	-2.1414094	1.5312347	-0.666052	-0.37648782	-1.1926042	-1.7945406	1.9899324	-2.4783797	1.5420144	3.1279852	-2.4945712	1.8908169	-0.10322474	1.9773482	0.69976556	-0.9054283	0.7558245	-0.6365672	-1.1163967	-0.20930317	-1.5768766	1.3788729	-0.15827411	-1.0868708	1.0020148	1.2292931	-2.283307	0.9202517	0.59557503	0.55664015
-0.17788108	0.44207907	-0.5749799	-0.15028521	-0.841731	0.5453371	0.33098775	0.13110133	0.3395198	-0.4171517	1.129175	0.16667694	-0.29694545	2.027361	0.2666282	-1.2972046	-0.0045506507	-0.3376345	-0.24339354	-0.039111346	1.243264	2.6036918	0.26551518	1.2006462	0.14849854	-0.20374183	0.7122932	0.20545349	-0.62132394	-0.21050549	0.34838298	-0.96220386	-0.7803092	0.95948577	-0.617465	0.5554294	0.8864075	1.226347	0.5483008	0.01806818	0.2516027	0.1310719	-0.5259776	0.82223076	0.9339808	-0.11819467	-0.50488764	-0.92816895	0.105347574	0.23200879	-1.2347827	0.51107913	-0.5193113	0.9437318	1.7271875	-0.14809981	0.3622833	-0.5944949	0.3369017	-0.24863964	-1.0932144	-0.63756937	-0.7108055	-0.22596255
-0.66214997	-1.104461	-1.1790818	1.3738174	0.7000138	-0.9259682	-0.21802361	0.3912681	0.060861617	0.09819378	-1.5252445	0.27574837	-0.027415976	-1.1525846	-0.7301377	1.0615623	-0.51508164	-2.1494598	-2.0466435	-1.2836274	-1.048492	-1.0227346	1.5931387	-1.7347857	-0.27010798	-0.60128057	-0.005538486	2.171143	-2.349705	0.08891691	-0.3899548	0.69965357	-1.2455945	-0.93133897	-0.4311917	0.39603296	-1.1779802	-0.9252185	0.29750615	1.7362815	-0.4797033	0.14264083	-1.0303103	-0.5361167	-0.1399103	1.2079226	-1.957078	1.0541018	-2.196411	-0.3846017	-1.2269734	1.1349894	-0.7326047	-1.057966	0.37232292	0.42020312	1.2850096	-2.2799609	0.38382772	0.21434647	-0.8922355	-0.8239832	-3.8315272	1.0634142
-0.34823614	-0.21204524	1.5313662	0.043343127	-0.46049637	-0.0014354493	-2.515229	2.634116	1.1872405	-0.7870983	-2.7138104	-0.00798215	0.8186637	1.4188168	0.25818947	-1.766273	0.6299044	-0.6432539	0.18280645	1.4916325	0.874369	2.2579663	4.701691	-1.1821504	-1.026397	-0.084757626	0.27682778	-0.49728388	0.14430606	-2.541408	2.5158184	-2.4764109	1.0370618	1.0229748	-0.90723085	1.6133451	1.6704019	-1.9359307	-0.22860986	0.51002085	-0.12713858	0.95699996	-1.0518671	-0.050730146	2.521684	0.5017478	0.3521142	1.037034	1.2476126	2.4231756	-2.2523704	1.0220191	-1.1513833	2.0857635	-0.14427188	-1.1864264	-1.1624999	0.37664026	0.76797724	-0.93399835	0.74175155	0.009949708	-2.5330932	-1.2300591
-0.37610996	0.9824736	-0.6446865	0.38307768	0.707849	0.5321755	-0.30583227	-0.15466261	0.09021488	-0.29741085	-2.180868	1.1343582	1.2334979	0.18177338	-1.7574162	-0.60812676	-0.852534	1.5618317	0.64556956	-0.039176226	-0.8637549	0.43731752	1.8005612	-0.50379425	-0.60447866	-0.000725165	0.85465956	0.32186878	-0.62338024	-0.94614035	0.589834	-0.6051458	0.4576966	2.702931	-0.4154198	0.46501964	1.5266961	0.09779924	0.0007249452	1.2300425	-0.19862318	0.45442596	0.8870817	0.5541033	2.3459022	-0.10315074	-0.5454879	0.42642885	-1.3458798	0.66019785	1.0041596	-0.21527274	-0.87697804	-0.9336692	0.31655073	0.050809845	-0.28633916	-0.3615076	-0.6825162	-0.5877069	-0.8530868	1.0415498	-1.997062	1.3238308
0.041236013	-0.9549007	-0.52207285	-0.2571702	0.070341	-0.16374812	-0.43695158	0.51140803	0.069640085	-0.5411769	-0.5437677	-0.9731515	0.13474163	1.1917539	-2.0384417	-1.7176566	-1.1201646	0.38298517	0.26205546	0.6144926	0.51799023	-0.578805	2.1241226	2.1916342	-0.19846559	-0.68384385	2.9514034	-2.3131063	-0.32688445	-2.955302	1.9766301	1.2275013	0.33179393	-0.22637987	-0.4695823	-0.5128471	0.21403682	-1.8687421	-0.28774682	-0.35461214	-0.29157794	-1.0557876	-0.8038639	1.5972614	-1.3409302	-1.8482138	-1.5910952	0.43481335	0.6802921	0.5529047	2.0959213	-0.87521005	-1.0064031	-1.6904274	0.772791	-0.8569963	-0.7301185	0.15751457	1.0364563	-1.621346	-1.1247298	0.8815947	-2.510882	0.63870054
-3.2557385	-2.6999948	1.389344	1.6500719	2.3493152	0.64882725	-1.938351	2.9857287	0.50124985	0.8267444	0.3555484	-0.07799579	1.329138	-0.4844023	-1.653516	2.07387	-1.5787933	1.2233281	1.9991081	0.8471223	-0.6252512	-0.5908691	1.7835608	2.4353385	-0.80864847	0.11353222	2.692866	2.7531714	-0.83312595	-1.1684581	2.086647	0.14011826	1.8422861	0.33858603	-3.7609065	-0.06908108	-0.595328	-0.59525955	-0.9853403	2.2845645	-0.9987363	0.08447818	1.1527958	1.7564445	-0.6683017	-2.5366952	-2.047949	-0.13769816	-0.401264	-2.1873994	-2.1874123	1.7464123	-0.8962798	-2.167408	1.6553022	-0.40152365	-1.3277941	0.34804904	2.5351377	0.063004896	-2.03584	1.1294404	-2.4991047	2.7576
0.039145753	1.2530515	0.12149249	0.87967247	-1.0389214	0.23182115	0.34351873	-0.94633496	2.010758	0.94068617	-1.0644232	-0.14299084	-1.3035344	-0.014234081	0.14859015	-2.6487072	1.9568977	0.3500857	2.9286206	-2.0116034	1.491379	1.5253638	0.9894154	3.1664896	0.81569487	0.23635747	0.06625106	0.7242539	0.18284775	-0.9713634	-0.9221027	1.1770982	1.9476756	-0.9639613	-1.7841141	1.6362762	-0.32322994	-2.139893	-0.75399286	-0.5276519	0.12465103	-3.1490107	-0.3963309	2.6633961	-4.0875974	1.1986253	-0.39204526	1.7499491	-0.78973985	2.3615437	-0.05192188	-1.0722426	-1.7963202	-1.5496745	-0.28204095	0.21940881	0.9914239	1.2394696	1.2137057	-0.84133697	-1.4878132	-0.25599432	-0.87475944	1.97074
1.3372185	1.8386551	-0.0837685	1.2155585	-0.16107073	-0.14769146	-0.8577455	2.572069	1.8029242	0.6992024	-0.36766234	-0.19675587	-0.63464254	0.046490684	-0.89751256	-0.85268646	-1.4484663	3.1758802	-1.4310715	1.9369549	2.0800033	1.0520668	5.836428	-1.7681897	-0.6766067	0.3696144	0.1678091	-0.5562573	0.33751512	0.4639958	-0.30204257	-1.21096	-1.8529416	1.9634504	-2.0301595	-0.023082573	0.09121522	-1.7249559	-0.95247906	-2.7455273	-1.1463428	1.3105655	-0.8035814	-0.24993417	0.6746232	-0.21568888	-1.185795	3.5031312	0.74735534	-0.5739198	0.68182874	0.5633453	-1.4311062	0.106636696	-0.87004405	-1.444233	-0.6420881	0.27650455	0.4771103	-1.0838329	-0.34188572	1.3744072	-1.9909735	-0.25172627
-0.33646512	-0.44972783	0.2596298	0.63503504	1.0524931	0.4403996	-0.47030163	1.9558215	-0.22836563	0.41908795	-1.9919899	1.1781762	0.53260833	0.2934149	-1.1641566	0.55368024	0.2468031	2.0550234	0.6113007	-0.07424387	-1.0202379	-1.0069597	4.2539334	0.70665896	-0.90735894	0.56875724	-0.52978456	-0.24463016	-0.78942513	1.1833868	1.6350607	0.061406437	0.31192943	0.883204	0.33030495	0.064155385	0.9272164	-0.9341301	-0.23222136	-0.27095458	-0.98592114	1.0945897	-1.0062176	-0.40059382	-1.5472491	-2.310195	0.17673409	1.7552785	-1.2415335	-0.5054281	0.7459558	0.28103837	0.059333548	0.5272511	-0.933483	-2.3527863	1.3419855	-1.908158	1.9037479	0.0012384206	0.09660705	0.62179005	-1.3963809	0.28886908
