0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
1.8429081	-0.8763685	-0.44935012	-0.31057355	1.0558623	0.14606112	-1.039302	-0.27974948	0.4160937	1.0137416	0.3571909	0.06626487	1.1830977	-0.671877	-0.42527047	-1.2755644	-1.0512412	-0.5526885	-2.0120473	-0.7637068	0.81923276	0.17998034	1.9319868	2.2175035	-0.56371963	-0.43767205	-1.3621049	2.6251802	-3.0725913	0.729378	0.37897223	-1.8762332	-0.7778658	4.741487	-1.2220342	-0.25598398	0.09280643	1.4302024	-2.9139185	1.761632	-0.46160993	-0.52194214	0.23907037	-2.8721564	0.818797	0.81366503	1.9061617	-1.5659132	0.36893964	0.1632479	0.39283603	0.6580673	1.7313789	0.35533357	-0.0659534	-1.2987713	-2.6573637	2.4583685	-1.3775496	-2.0015051	-1.5776702	-0.22116297	1.7980325	-0.7796677
1.0736815	0.36154696	1.2738096	-0.44174787	-0.86709523	1.6028012	-0.5610904	0.38374913	2.924719	-1.6462171	-0.037699223	0.26864612	0.47351122	3.8463087	2.2157094	-1.4215782	-0.28794572	0.11680681	-0.11140573	-1.5459001	-0.9805076	2.061731	-0.5822854	0.05391237	1.2302626	0.3924085	0.3222381	-0.8351625	-0.84691983	1.0594113	-0.76916873	-1.4184263	-0.045617163	-0.24405503	-0.42305008	-0.8017696	-1.0781304	0.7680713	-1.4338717	-0.6481931	0.27444008	-0.4552315	0.25047582	-0.5693082	-0.8969706	-0.88164216	0.34612414	0.28143042	-0.63309205	1.1208966	-0.20247221	-0.4854913	0.15260734	-0.14260375	-1.0530062	-1.2822493	-1.1872741	-0.18476902	-0.29673618	0.2846044	0.7962028	-1.6389743	0.4964889	-0.3334137
1.5135559	0.2403778	1.3348515	-0.52245235	0.8548079	-0.53400815	-3.1724544	0.8020952	1.2218972	-0.49001992	1.2236757	-1.7259558	0.58406293	2.7159548	0.89656675	-0.82655096	0.62427026	-2.539644	2.1026945	1.6888574	-1.780108	1.9085422	0.92568773	-0.9465915	-0.03144323	-0.78644025	-0.28224087	-0.9370281	0.07298839	-0.2787575	-0.015255012	1.4383563	2.064341	0.23423982	-1.6480918	-0.12674218	-0.7385788	2.0855756	-0.2420699	1.5468512	1.8793662	-0.23963712	0.013167474	1.3684897	-0.3029858	-1.1017812	-0.8980814	0.22342885	-0.2026495	-2.5778263	0.2559082	0.26200634	-0.048523508	-1.785968	-2.222261	0.53631324	0.94427824	-0.20678636	2.4509003	-0.8925731	-0.9933201	-0.78995115	-0.17261472	-1.2097715
-0.34475982	-0.44119394	-1.644414	1.5895932	0.32162088	0.33531407	1.3043805	-0.71752644	1.7637997	3.1842296	2.784735	0.14036983	2.065425	0.17402092	2.430139	-1.7976373	-0.06963233	0.7083175	-5.1576557	1.067784	0.39516658	-1.7030075	2.8585575	1.0141172	0.12408495	-0.20519435	-1.3175825	2.7312958	0.9431246	-2.340897	0.8097496	1.1822329	-2.4698257	1.2490525	-1.1636709	-0.92232645	-0.5740802	0.7385843	4.275742	0.05609584	0.49195582	-0.6175953	-1.2575783	-1.2594092	-0.77181137	1.3498566	0.71811473	0.54600686	-0.08473396	2.5888455	0.0017175637	-1.1057378	1.0867809	0.29736012	1.797679	0.17664242	-1.1955863	0.65762496	-3.0490398	-2.549142	1.025064	-0.0039749816	0.26294103	-0.51629376
0.02792272	0.78206474	-0.56590796	-0.36798543	1.526918	-0.6507488	1.4497594	-1.9606209	0.6514572	0.3989094	1.4489286	1.7031043	0.34072173	0.780859	1.4369856	-0.2411358	0.2100161	1.2462091	-1.5986612	-0.9646631	-0.83711284	0.34001696	-0.04420337	0.98120904	0.26036102	-0.8871615	0.3676098	1.2424191	0.9617825	-1.2454756	1.0981746	-1.2986139	-0.85628563	0.49490017	-0.40396795	0.22014621	0.28345132	1.0480688	1.1137953	-0.57259876	0.73968065	0.5834112	0.26656252	-0.47463113	0.21200413	1.5444661	-1.0103444	0.3872385	-1.2276278	0.87232065	1.2233537	0.47935796	0.3491068	-0.9118822	-1.3764606	-0.17444289	1.3921819	0.7450456	-0.59251034	-0.23903012	-0.23286812	0.65652883	0.15563975	-0.034172893
1.1652333	-0.25556555	1.3558291	-0.40913764	-0.9692978	-0.9091164	0.0405026	0.7908423	2.5642455	-2.3077161	-2.3570745	-0.15292849	0.20023766	0.84656525	2.444861	1.0309381	0.19250186	-1.1851219	-1.9318557	-0.7038489	-0.13278896	1.9111567	-0.3500723	0.034357607	1.700009	0.023631483	-0.20854841	1.958908	-0.09542838	-0.05009833	0.34116417	-1.0396655	0.45116183	2.8059907	1.5029905	0.37889403	-1.6459217	1.5431825	-2.7693017	0.5295609	2.559898	-0.24923192	0.66313565	0.16122112	-0.84526026	-0.24932504	3.5525162	-0.9818606	0.69011825	-0.3873738	-0.06628152	-0.10799349	1.2593049	-1.2791743	-2.464566	-0.2886062	-0.86821127	1.8205721	-0.69744253	1.2285519	-0.3852175	-1.6490395	-1.8956636	0.8143742
0.72257423	0.3675432	-0.0184621	-1.3204772	0.8847196	0.0679069	-2.8791656	-0.56882834	1.7236128	0.31149858	1.7255831	-1.2233027	-0.9790363	1.4929062	-0.7366315	1.3034122	0.9024368	-0.846215	1.1344113	-0.9760523	-0.71302575	1.9261656	0.3489752	-0.3045143	0.11077219	0.9905386	-1.2464446	-0.768845	1.2109677	-0.833403	-0.7394343	-0.080869496	0.38229558	-1.91499	-1.9136468	-0.76160085	0.48233223	2.5890458	-0.77078545	0.25252137	0.67516357	-2.0518568	0.8231322	-0.7492385	1.3666905	1.558555	-0.1656958	2.1761382	-0.30034608	-0.08251813	-0.115620025	-0.59251714	-0.38988334	-1.9672538	-0.53041273	0.2502528	-0.6900315	0.29224777	1.004929	0.23451832	0.88441074	-0.7198689	0.062434196	-0.7303825
-0.24818262	0.3942798	-0.60234386	0.15215564	1.2247307	-1.5364772	0.05386798	-0.6039618	1.5693327	-1.187178	1.6715038	-0.33793545	0.083664775	3.2597818	1.9014171	0.15508693	0.27738696	0.47062042	0.5620179	-2.312916	-0.15387465	1.6532555	1.2751933	0.44455644	0.55793405	-0.8312278	1.1249684	-0.28972796	1.418425	0.04705891	-0.19195624	-0.8835804	-0.47564602	-1.0206205	0.4087174	-0.11484499	-1.0673954	1.7279645	-0.7625211	1.0741107	1.696938	-0.6070928	-0.86683244	-1.1625693	-1.0723453	0.8163911	-1.3560883	2.096631	-0.97409385	0.03155772	-0.8782421	0.14658499	-0.65369064	-1.2948594	-1.8618574	0.5729084	-0.074692085	1.9250789	1.4077518	-0.031186141	0.34780312	-0.77557915	1.0335501	0.32324538
-0.6800612	1.0013283	-0.5553032	-1.1143268	3.4302287	0.40769252	-1.0586363	-0.24868062	-0.1156464	1.6969875	0.36449808	-0.41117358	1.7064692	0.82168245	-0.0713208	-1.6441908	-0.5487664	-1.0039077	0.6863855	-0.75761336	-0.4574583	-0.46280605	-0.13005859	-0.11115831	0.52708006	-0.5859983	0.42881608	-1.5108984	-1.6819514	-0.4763223	-0.3653785	-0.8512932	0.80747306	-0.30748588	-0.898437	-0.3313997	-0.572904	0.95306337	0.7692021	0.7574481	0.41792202	-0.8529633	-0.20780708	-1.4988421	1.2435971	0.20340848	0.18329671	-0.26294708	0.60790503	-0.7365335	-0.3116643	-0.19959813	0.67461866	0.70107293	0.1282527	-0.3180557	1.432448	-0.10227147	0.41261166	-1.8531499	0.8707127	0.8273581	0.17255005	-0.9044579
1.4333934	-0.26504135	1.0175118	-0.73768574	-0.09860995	0.0942578	-0.76680493	-0.59189594	0.45837605	0.39273363	-0.15588564	-0.43141627	0.91111326	2.1010933	-0.56970364	2.1745112	-0.23523465	-1.620515	-0.20242	-0.025323406	-0.48720363	-2.2448187	1.6543922	-0.5533598	0.7020612	-0.1557427	-0.700192	-0.05057297	-0.74979013	0.25755328	1.5343117	-0.19770026	1.4706838	0.092866376	0.3271931	-0.2119514	-0.29420617	1.3167998	-0.017204523	0.039625287	2.1781526	0.78328395	-0.8356197	-0.66695523	0.65920913	0.12711158	0.7351495	0.3408321	1.1752689	0.029687498	0.23521447	-0.10429744	0.2851618	-1.4700253	-1.2836338	-0.75357306	-0.28707606	0.6805974	0.39805865	-1.6600769	1.4435993	-0.78284764	-0.23923795	0.47814512
-0.45466557	0.82867485	-0.73767173	-0.08200801	2.9370813	0.66824424	1.7218593	-2.3946712	1.6362166	2.8293495	1.6123598	1.0653436	2.4189925	0.8821491	-1.2503738	0.41842037	-2.5912216	0.90844166	-1.8650868	-0.62855196	2.1621835	-1.7583203	2.7123165	0.24602851	0.4838889	-0.60100603	-1.6030447	1.2157263	-3.4491446	-1.7877651	2.00074	-0.17737505	1.0584291	0.7550397	-2.1237824	-2.086603	-0.9839308	1.1313229	2.3533623	0.78743434	-0.084201194	-1.2954438	-0.53590256	-1.0378659	-0.59678566	0.83127385	0.14519992	1.1247878	-0.5851961	0.87638116	-2.4225452	0.5457893	0.9110033	-0.9335149	-0.018167704	-0.13205871	0.63224643	-1.3331087	-0.5468563	-2.1499116	0.35037196	-0.6558738	0.018590901	-2.038824
-0.5753294	0.4843729	-0.2170176	-1.0519183	-0.8081888	1.6182351	-1.108357	1.0950398	1.8811753	-1.1204735	2.4953434	-0.71832144	-0.07163146	4.4850006	2.736815	-1.7537934	1.4269384	-1.4094174	0.43669635	2.284847	0.087586634	0.3426146	-1.2412397	-0.8829051	-0.26679444	-0.3787128	-0.46478897	-0.36557865	-0.1311832	-1.419609	0.63532084	0.5930473	-0.6100394	-3.2825258	-1.5344515	-1.573932	-0.58546317	1.0621331	1.1568418	0.17493626	1.8288949	-0.28322297	-0.99447715	-1.5950718	2.475473	-0.98236436	-1.3391677	2.786179	-0.24332435	2.234875	-0.61840755	0.6389026	-0.46863747	-2.1546865	1.1390753	0.63769495	0.19296782	0.9343607	-0.53954387	0.38069353	1.2101429	-2.4698765	-0.173142	-0.6492369
0.5721986	-3.247201	-0.05836769	-0.49118048	-0.12064523	0.80986786	0.37603426	0.09746765	2.2605155	-1.0117362	0.59028405	-1.5454396	0.41827828	2.7354865	3.2604346	-0.03312677	0.6680159	0.6708108	-1.2750483	-1.21438	0.2114389	0.40552086	-1.6554149	-0.96335757	0.70346713	0.4692909	-0.5702694	1.501533	0.59957623	1.9351708	0.72214645	0.648101	-1.293287	-0.46183938	0.7893785	-0.700822	0.9210181	0.69612443	0.9220254	-0.3450622	1.974273	0.7844143	0.09778585	0.17271583	-0.8412813	0.82751215	1.7387449	0.20725507	-0.34651548	0.9285047	0.96021765	-1.0019919	0.28020173	-1.7129271	0.11166376	-0.5830829	-0.9885711	0.94803864	-0.718503	-0.07813415	1.5616828	-1.3678347	0.3072239	0.08329097
