Mixture	CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell	P-value	Correlation	RMSE
LD0132	0.20987132822920174	0.00000000000000000	0.28811934782478515	0.09220567168873975	0.00000000000000000	0.04750107741420576	0.00000000000000000	0.00000000000000000	0.00547823283452398	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03885705769861420	0.00000000000000000	0.00000000000000000	0.07041815937888467	0.24058834797437456	0.00000000000000000	0.00696077695667013	0.00000000000000000	0.86851063617941526	0.62936939770462763
LD0133	0.17511880746931655	0.00000000000000000	0.21316140593314750	0.10297186098737877	0.00000000000000000	0.06037681577666489	0.00000000000000000	0.01006709821391836	0.00977664596853783	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00540177383191908	0.05504887008505442	0.00000000000000000	0.00000000000000000	0.03104712999358767	0.29913414519289755	0.00000000000000000	0.03789544654757745	0.00000000000000000	0.82138534338726943	0.66854995822627805
LD0134	0.24438630041245404	0.00000000000000000	0.23618834217433213	0.09172773206079395	0.00000000000000000	0.01801957072293833	0.00000000000000000	0.00041062954324803	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05506092205425834	0.00000000000000000	0.00000000000000000	0.04120803614075504	0.30697288734532213	0.00099728177529359	0.00502829777060442	0.00000000000000000	0.86434588050157357	0.60981118695573466
LD0135	0.16111035438928084	0.01522537616295765	0.29039941232190519	0.09095277087848466	0.00000000000000000	0.06513673440683150	0.00000000000000000	0.00129278896480019	0.01062942429671561	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06752666193554967	0.00000000000000000	0.00000000000000000	0.04945350316586448	0.23662571222948170	0.00000000000000000	0.01164726124812858	0.00000000000000000	0.81321760664143428	0.67192382091184255
LD0136	0.15722228916436282	0.00000000000000000	0.26414975168837251	0.12953459166253639	0.00000000000000000	0.05715391643875824	0.00000000000000000	0.01057288516710664	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00526744891568234	0.00000000000000000	0.04118580610788081	0.00000000000000000	0.00000000000000000	0.03380398138700150	0.29025527755276254	0.00065535763180223	0.01019869428373399	0.00000000000000000	0.84154110633093326	0.66137586227421796
LD0139	0.14788794764680344	0.00585783157444678	0.10562368878776142	0.05211290734727914	0.00000000000000000	0.00309937143438061	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00425852276369069	0.00098268259999286	0.00000000000000000	0.00000000000000000	0.09773129014763629	0.00000000000000000	0.00000000000000000	0.05833737465860860	0.51875708233328344	0.00535130070611672	0.00000000000000000	0.00000000000000000	0.80394966954489810	0.64419806946234792
LD0140	0.19144306072588479	0.00000000000000000	0.31671815475241150	0.09433308681523131	0.00000000000000000	0.02479075293373670	0.00000000000000000	0.00841580803341924	0.00712788256884458	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00265439961906269	0.03529362544465786	0.00512852131126053	0.00000000000000000	0.01522181457124888	0.26985205615987512	0.00000000000000000	0.02902083706436685	0.00000000000000000	0.87527797055916057	0.63125304687690675
LD0141	0.20780829118536118	0.00000000000000000	0.27405721559480750	0.12751900081673742	0.00000000000000000	0.04700004677675268	0.00000000000000000	0.00000000000000000	0.00761619089909813	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03291676057581053	0.00000000000000000	0.00000000000000000	0.05928082451841906	0.22934539015335534	0.00000000000000000	0.01445627947965806	0.00000000000000000	0.86037743108733811	0.64268833679631765
LD0142	0.18503588980726537	0.02166305314192231	0.29800936030542402	0.08464929262613261	0.00000000000000000	0.03338399296663232	0.00000000000000000	0.00032836623570193	0.00951516238078404	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02179068724777989	0.00000000000000000	0.00000000000000000	0.04373538029932101	0.30188881498903641	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.85870528534571788	0.62863672864923581
LD0143	0.17918526030542029	0.00000000000000000	0.23489594829946708	0.14737348754883986	0.00000000000000000	0.05377778893435838	0.00000000000000000	0.00859904859973444	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00022888844082278	0.00000000000000000	0.03245929838924167	0.00000000000000000	0.00000000000000000	0.04811293052897334	0.22934909918150442	0.00000000000000000	0.06601824977163774	0.00000000000000000	0.82933866425822933	0.68359511007942264
LD0144	0.16148710933454771	0.00000000000000000	0.26160585987268015	0.10232594749607868	0.00000000000000000	0.05268248257365205	0.00000000000000000	0.00756929775753009	0.00696119722997873	0.01276742034907988	0.00000000000000000	0.00119254763591931	0.00000000000000000	0.04190412279310026	0.00000000000000000	0.00000000000000000	0.07176382489831604	0.25889431132842661	0.00000000000000000	0.02084587873069036	0.00000000000000000	0.81310046541684955	0.68340852119172368
LD0145	0.23434197069475377	0.00000000000000000	0.17590167334278567	0.12821787387478834	0.00000000000000000	0.03484865588069098	0.00000000000000000	0.00585537511200105	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00391901919606898	0.03653725799310563	0.00000000000000000	0.00000000000000000	0.03559206367950855	0.33791826376776091	0.00307238856389010	0.00379545789464622	0.00000000000000000	0.87938346577491022	0.59943788117036378
LD0146	0.21189907654106541	0.00000000000000000	0.24750595545788595	0.13564215773286387	0.00000000000000000	0.04522274517516253	0.00000000000000000	0.01592517769816972	0.00747494120236224	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03658239371913247	0.00000000000000000	0.00000000000000000	0.03116495078237464	0.24607011727573239	0.00000000000000000	0.02251248441525075	0.00000000000000000	0.86185554366298622	0.63839295471372015
LD0147	0.14999850058891881	0.01465754198560730	0.25219932811177254	0.09605227936491997	0.00000000000000000	0.05772180752582568	0.00000000000000000	0.00317150584820146	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06806598437517100	0.00000000000000000	0.00000000000000000	0.02896632521606208	0.31406946618547904	0.00154659497763198	0.01355066582041010	0.00000000000000000	0.82503206995585554	0.66008859720517443
LD0148	0.20458287828724769	0.00000000000000000	0.26088852196910917	0.11471838375425622	0.00000000000000000	0.05016817794747182	0.00000000000000000	0.00818123062595111	0.00603725879544020	0.00000000000000000	0.00000000000000000	0.00509201849357415	0.00000000000000000	0.03635974526511030	0.00000000000000000	0.00000000000000000	0.05602260682849408	0.22715954319150056	0.00000000000000000	0.03078963484184482	0.00000000000000000	0.85700661523703103	0.64751756552986350
LD0150	0.13655487262322052	0.01637056020932240	0.23872416247836786	0.05525558465982259	0.00000000000000000	0.03514154979941492	0.00000000000000000	0.00312951915315167	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00096377998964367	0.05553460565849661	0.00000000000000000	0.00000000000000000	0.05022895771648530	0.40671554703103785	0.00080530922223947	0.00057555145879711	0.00000000000000000	0.82775514985564169	0.64800758617777920
LD0151	0.22662197652289306	0.00000000000000000	0.30372750276237831	0.09035778975388954	0.00000000000000000	0.03572544822159859	0.00000000000000000	0.00224654105184920	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06930377437340816	0.00000000000000000	0.00000000000000000	0.11378733928105812	0.14750146218831436	0.00000000000000000	0.01072816584461073	0.00000000000000000	0.84225833040110465	0.64421301584612978
